id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
28996769,Home away Home,218555593,Steve,,Glen Eira,-37.88435299,145.0596191,Private room,100,2,0,,1,0
29580847,Luxury warm modern house,215835776,JacKy,,Knox,-37.86743537,145.2145922,Private room,100,2,0,,1,180
12153929,Ruskin Apartment - Premier Location,42436583,Karen,,Port Phillip,-37.87709049,144.9831903,Entire home/apt,101,2,94,2.97,1,309
15045925,Modern apartment in perfect location + Parking!,87156441,William,,Melbourne,-37.82988563,144.9685537,Entire home/apt,101,2,103,4.23,2,165
15573637,Large 2 Bed Apartment close to everything,100317345,Troy,,Boroondara,-37.82402414,145.0465567,Entire home/apt,101,2,57,2.2,1,100
16945756,Spacious Art Deco Apartment a stroll to the Beach,113283926,Peter,,Port Phillip,-37.85575328,144.9641446,Entire home/apt,101,2,4,0.18,1,0
20681923,Light and Spacious South Yarra Living,147598594,Kate,,Stonnington,-37.8330962,144.9897534,Entire home/apt,101,2,37,2.46,2,15
21302138,Renovated private unit & courtyard. Near transport,26720163,Donna,,Glen Eira,-37.89126968,145.0612505,Entire home/apt,101,2,25,1.85,2,65
2485201,"INNER CITY, 1BR APARTMENT & PARKING",641211,Peter And Thi-Anh,,Melbourne,-37.80898662,144.948308,Entire home/apt,102,2,47,0.93,1,281
4570679,Central CBD One Bedroom Apartment,14059214,Alice,,Melbourne,-37.81839751,144.9672913,Entire home/apt,102,2,216,4.44,3,41
7026503,Cosy quiet apt mins from Chapel Street,8997906,Marie,,Stonnington,-37.83657331,145.0010531,Entire home/apt,102,2,7,0.2,1,50
10105703,"Inner city apt, close to the tennis",503555,Phyl,,Melbourne,-37.8161778,144.9786459,Private room,102,2,0,,2,0
10507682,Comfy unit at convenient location,53508967,Yan,,Glen Eira,-37.89188586,145.0525978,Entire home/apt,102,2,5,0.14,1,0
11213801,Lovely room opposite Crown Casino,58417193,Briody,,Melbourne,-37.82297284,144.9610163,Private room,102,2,49,1.43,2,331
11518718,Spacious corner 1BR Apt in CBD,37434851,Lib,,Melbourne,-37.81033795,144.9589389,Entire home/apt,102,2,2,0.06,1,0
13241405,Modern and spacious townhouse in Brunswick,658888,Hannah,,Moreland,-37.772349,144.970262,Entire home/apt,102,2,3,0.1,1,0
16162838,St Kilda/Elwood Waterviews WoyWoy 2,4234727,Donna,,Port Phillip,-37.87781843,144.9778289,Entire home/apt,102,2,108,4.58,3,33
18452191,Leopold �?Homey Studio Apt In Scandinavian Design,20240994,LittleStay,,Port Phillip,-37.84030691,144.9763971,Entire home/apt,102,2,70,3.63,34,178
26304409,Huge North Melbourne apartment in the milk factory,197789198,Tom,,Melbourne,-37.80102199,144.9513696,Entire home/apt,102,2,12,2.59,1,64
17573423,Complete lower floor privacy in leafy Glen Iris,119341889,John,,Boroondara,-37.85285747,145.066402,Entire home/apt,104,2,46,2.19,1,65
17996631,Modern apartment in Collingwood,26745318,Aoife,,Yarra,-37.80531109,144.9862715,Entire home/apt,104,2,4,0.2,1,0
18375320,"Empty house - 4 bedrooms, Make it a PICNIC",49155605,Syed,,Hume,-37.62463635,144.9314212,Entire home/apt,104,2,0,,1,0
18938185,"Modern apartment next to the CBD, w free parking!",90600920,Richie,,Melbourne,-37.79899986,144.9435933,Entire home/apt,104,2,8,0.45,1,16
19934660,New - clean - BEACH - VILLAGE - CLOSE TO CITY,46173345,Kate,,Port Phillip,-37.88449066,144.9861585,Entire home/apt,104,2,41,2.49,2,310
997505,Comfortable Elegance in Ivanhoe,1635845,Susanne,,Banyule,-37.78306675,145.0400483,Entire home/apt,105,2,13,0.19,2,0
1739234,Innercity pad: the heart of the CBD,7922901,Linette,,Melbourne,-37.80890189,144.9656476,Entire home/apt,105,2,181,2.92,1,232
1769230,Grand Living,9294739,Veena,,Manningham,-37.75644702,145.1870702,Private room,105,2,2,0.04,3,365
2488882,Melbourne inner city apartment 10 mins from CBD,12708694,Susan,,Yarra,-37.81571558,145.0038538,Entire home/apt,105,2,7,2.76,1,293
3116412,"Entire beautiful apartment,full of light and calm",15835817,Rhondah,,Maribyrnong,-37.79879525,144.890476,Entire home/apt,105,2,57,1.13,1,37
3251164,Fitzroy Magic - Alive with Amazing Value and Style,1701429,Kenneth,,Yarra,-37.801323,144.9829614,Entire home/apt,105,2,222,4.11,1,345
5223540,45th floor private room/bathroom in Melbourne CBD,19020679,Sharni,,Melbourne,-37.81586038,144.9528315,Private room,105,2,54,1.17,1,89
6338315,Double bed/ private bathroom,14142331,Robert And Erica,,Melbourne,-37.82237866,144.952719,Private room,105,2,77,1.87,1,346
6976876,"St Kilda pad, A MUST!",36586174,Jen,,Port Phillip,-37.87198513,144.9813587,Entire home/apt,105,2,3,0.09,1,4
9117480,Amazing Locale Big 1bd Apt FreeWiFi,47508507,Jo,,Boroondara,-37.82602629,145.04406,Entire home/apt,105,2,77,2.06,2,119
9696830,"Beautiful Sunny, Art Deco Apartment",94675,Ariel,,Port Phillip,-37.85887798,144.9859246,Entire home/apt,105,2,3,0.12,1,1
10411112,Awesome South Yarra apartment!!,29193748,Hugues,,Melbourne,-37.83356229,144.9871295,Entire home/apt,105,2,38,1.09,1,161
10502619,"Large, Modern Prahran 1 Bed Apartment, Balcony",13467801,Scott,,Stonnington,-37.85365177,145.008209,Entire home/apt,105,2,40,1.15,3,0
10925075,Modern 1BR Private Unit Flemington,45543964,Leigh & Karen,,Moonee Valley,-37.78397118,144.9263558,Entire home/apt,105,2,25,0.75,1,54
11419346,MANHATTAN: Live in Luxury on Chapel Street,5383441,Mariam,,Stonnington,-37.84368857,144.9955998,Entire home/apt,105,2,92,2.78,55,232
11798679,Heart of Hipsterville.,6679534,Kc,,Yarra,-37.80477259,144.9813185,Entire home/apt,105,2,150,4.53,4,260
13354897,"Near mall and train, super holiday house 26 Claire",74101644,Claire,,Wyndham,-37.84012833,144.7151067,Entire home/apt,105,2,19,0.63,2,341
14063197,"Stylish Lygon St apartment, Brunswick East",6154982,Janice,,Moreland,-37.77600726,144.9707115,Entire home/apt,105,2,57,1.99,1,214
15171798,Modern & luxurious apartment- Amazing location!,74715355,Alyshia,,Port Phillip,-37.83347612,144.95588,Entire home/apt,105,2,59,5.51,1,71
16523902,Cosy studio in North Melbourne,108661173,Smilka,,Melbourne,-37.80007094,144.9527179,Entire home/apt,105,2,4,0.17,1,2
16537438,Beautiful 2 bedroom apartment!,91947544,Katie,,Moreland,-37.77389034,144.9512982,Entire home/apt,105,2,25,1.1,1,0
16770152,Peaceful bush retreat,111329834,Tina,,Cardinia,-37.95158384,145.4516816,Entire home/apt,105,2,31,1.4,1,154
17441095,Close to it all. Top floor in a leafy street.,12678912,Monique,,Stonnington,-37.83875597,144.9886427,Entire home/apt,105,2,4,0.2,1,0
17689907,WinterWoods Cottage,116432345,Sarah,,Yarra Ranges,-37.74398346,145.7078368,Entire home/apt,105,2,77,3.88,1,319
20700547,Windsor apartment,13045850,Vicki,,Stonnington,-37.85606213,144.9986332,Entire home/apt,105,2,39,2.52,1,136
4653923,Haven in Melbourne's arts precinct,13552259,Alan & Jess,,Melbourne,-37.82515785,144.967237,Entire home/apt,107,2,147,3.11,1,296
8244928,Cosy 1 bdrm in heart of Sth Yarra,7818857,Sammy,,Stonnington,-37.84392524,144.9879691,Entire home/apt,107,2,3,0.08,2,0
12072640,"Sunny, family friendly house",4414926,Jasna,,Frankston,-38.18304769,145.1432941,Entire home/apt,107,2,1,0.03,3,0
16417890,St. Kilda Spacious 1 bedroom serviced apartment,48440169,Eva,,Port Phillip,-37.86861879,144.982306,Entire home/apt,107,2,13,0.55,2,355
16572756,Super Located Rosanna2BDRA sleep 4 +Parking,55621164,Sainan (Nancy),,Banyule,-37.744309,145.0654719,Entire home/apt,107,2,64,2.78,2,296
19808575,Glamorous Carlton,17474001,Justin,,Melbourne,-37.80427896,144.9641841,Entire home/apt,107,2,18,1.12,1,130
21157356,"Clean, spacious, best located 2 bedroom apartments",136500749,Alsaa,,Moonee Valley,-37.78422615,144.9379091,Entire home/apt,107,2,3,0.22,1,0
2951320,Self Contained Apartment Non Smoker,15066046,Peg & Robert,,Yarra,-37.81403748,145.0028878,Entire home/apt,108,2,0,,2,0
4761426,Rose Hill Quiet & Private Studio.,24568221,Kerrie,,Whitehorse,-37.82655669,145.1304134,Entire home/apt,108,2,70,1.69,3,281
8474988,Cosy and Quiet 2 B/Room Granny Flat,44631682,Lesley,,Frankston,-38.11048307,145.1766122,Entire home/apt,108,2,5,0.13,1,258
9550376,Camberwell Charm - 5 star rating,49456495,Stacey,,Boroondara,-37.84738962,145.0765525,Entire home/apt,108,2,82,2.37,1,255
12874451,"Cosy, Central Apartment Close to Chinatown",17385409,Jerome,,Melbourne,-37.81022283,144.9674601,Entire home/apt,108,2,147,4.96,3,19
17597973,Modern 1 BD APT in Hawthorn East/Free CarPark&wifi,63323103,James,,Boroondara,-37.82426396,145.0469447,Entire home/apt,108,2,24,1.14,5,71
18098489,"Grand CBD Apartmt  unlimited Wifi, Pool and Gym 44",124345754,Levic,,Melbourne,-37.81366764,144.9526524,Entire home/apt,108,2,10,0.53,3,24
19121456,Capitol 2 - Retro 1 Bdrm Apt In The Heart Of Melbourne,20240994,LittleStay,,Melbourne,-37.81608301,144.9656519,Entire home/apt,108,2,51,2.81,34,177
20415650,"Love Australia No1 ,Amazing house",62337229,Queenie,,Whitehorse,-37.85613745,145.1793143,Private room,108,2,2,0.13,2,342
21191413,QV 1 BDR/ State library/CBD/Near everything,131020615,Sophia,,Melbourne,-37.80914979,144.9666996,Entire home/apt,108,2,22,1.64,2,72
21611895,Brand New Apartment with Peaceful Day + Night View,110705564,Hugh,,Melbourne,-37.8085269,144.9616271,Entire home/apt,108,2,11,0.87,30,309
552797,Stylish Fitzroy Apartment with Cool Brick Arches,2716860,Jess And Kristy,,Yarra,-37.80453202,144.9779256,Entire home/apt,109,2,46,1.25,1,120
804841,Bed & Breakfast in comfortable home,4236662,Eileen,,Bayside,-37.90957736,145.0132485,Private room,109,2,0,,1,365
827095,Apartment - Heart of Melbourne,4338127,Richard,,Melbourne,-37.82655153,144.9668429,Entire home/apt,109,2,249,3.44,1,338
846825,Beautiful and quiet townhouse,4422138,Gershon,,Glen Eira,-37.87943045,145.0248301,Private room,109,2,0,,1,365
986403,beach boulevard city skyline,3004635,Dorothy,,Port Phillip,-37.8578359,144.9682409,Private room,109,2,102,1.49,1,141
1557274,Modern & Compact 1930s Art Deco 1BR Apartment,4255185,Efisia,,Stonnington,-37.83283538,144.9882834,Entire home/apt,109,2,18,0.62,1,0
1558434,Art Deco Studio Apartment ,8295389,Michael,,Melbourne,-37.8009096,144.9732085,Entire home/apt,109,2,13,0.2,1,0
2029771,Funky Fitzroy Studio Apartment,10424264,Craig,,Melbourne,-37.8168397,144.9341147,Entire home/apt,109,2,42,0.71,1,0
2258577,Art Deco gem in St Kilda's heart!,2657687,Alanna,,Port Phillip,-37.8648699,144.9807977,Entire home/apt,109,2,15,0.26,1,0
2428212,Flinders Lane - studio apartment,12402075,Joy,,Melbourne,-37.8176303,144.9654453,Entire home/apt,109,2,101,1.82,1,295
2722899,Cosy Abbotsford Haven,13051552,Porpavai,,Yarra,-37.80606942,144.9928794,Entire home/apt,109,2,49,5.1,1,2
2819858,"Penthouse Loft w/ City & Bay Views, Rooftop Garden",14425992,Norika,,Melbourne,-37.84636683,144.9804399,Private room,109,2,47,0.86,2,328
2935690,The Piano Factory,14990671,Melinda & Steve,,Yarra,-37.78859167,144.992176,Entire home/apt,109,2,106,2.71,1,302
2998640,Modern Melbourne suburb apartment!,7517450,Corrie,,Moonee Valley,-37.77304094,144.9124725,Entire home/apt,109,2,129,2.36,1,259
3105791,"Botanical Gardens, Great Location",15780791,Nicole,,Melbourne,-37.83495546,144.9844691,Entire home/apt,109,2,42,0.88,2,84
3435050,Room in Exciting South Wharf Guest Suite with Peaceful,17314386,Debbie,,Melbourne,-37.82546566,144.9433304,Private room,109,2,101,2.01,2,39
3450353,1BR - Inner City Bohemian Escape,6066079,Kylie,,Port Phillip,-37.83393534,144.9686605,Entire home/apt,109,2,52,1.12,1,302
3616706,The Hawks Nest- South Yarra living.,113346,Shamil & Sumudu,,Stonnington,-37.84741681,145.0030603,Entire home/apt,109,2,80,1.57,1,136
4061674,"Spacious Cottage, Nice Patio Garden",13467801,Scott,,Yarra,-37.81831025,144.9923962,Entire home/apt,109,2,30,0.64,3,13
5097006,Cottage on Richmond Hill,26337501,Margie,,Yarra,-37.8229706,144.9969641,Private room,109,2,64,1.37,1,335
5183642,Modern one bedroom apartment,26810817,Zac,,Melbourne,-37.79937416,144.9515448,Entire home/apt,109,2,60,1.33,1,72
5274547,Modern chic CBD hideaway,27304566,Cheryl,,Melbourne,-37.81184934,144.9633817,Private room,109,2,2,0.04,1,0
5378241,Art Deco Gem Entire 2BR Quiet Leafy Wifi Parking,27880649,Robert,,Boroondara,-37.83215407,145.0520896,Entire home/apt,109,2,129,2.8,1,344
5445169,Pancho's Villa Estudio,25116248,Elisabeth And Alex,,Moonee Valley,-37.76262714,144.9283091,Entire home/apt,109,2,74,1.63,3,331
6319836,Art Deco two blocks from the beach,32539218,Joanne,,Port Phillip,-37.87996693,144.9801153,Entire home/apt,109,2,49,2.4,1,308
6352200,Charming 1 Bed House in Albert Park,33093319,Seda,,Port Phillip,-37.84053913,144.9560808,Entire home/apt,109,2,77,1.81,1,300
6748531,Loggia in Leafy Camberwell,35332906,Anne,,Boroondara,-37.83912959,145.0860863,Entire home/apt,109,2,123,2.93,1,284
6825376,Easter - 2Bed with free WiFi,7932613,Inge,,Port Phillip,-37.86607476,144.9827695,Entire home/apt,109,2,6,0.18,1,0
6942448,Classic Deco Apartment,28792449,Carla,,Port Phillip,-37.84909249,144.979447,Entire home/apt,109,2,7,0.17,1,0
7182521,Sophisticated Modern Melbourne,12787983,Debra,,Melbourne,-37.81833798,144.9558355,Private room,109,2,73,1.77,1,46
7664504,Cozy and modern apartment,40234109,Loretta,,Port Phillip,-37.8653901,144.9969131,Entire home/apt,109,2,3,0.13,1,0
7667934,Modern CBD Apartment in Fantastic Central Location,31371261,Kathryn,,Melbourne,-37.80944593,144.9573379,Entire home/apt,109,2,122,3.11,1,79
8107852,Delightful Modern Flat with Rooftop,42811609,Camille,,Port Phillip,-37.83485494,144.9728586,Private room,109,2,1,0.03,1,0
8491532,1BD Artist's Apartment in the Heart of Collingwood,39462212,Kate,,Yarra,-37.7984775,144.985291,Entire home/apt,109,2,4,0.1,1,364
8975575,Outstanding apartment close to CBD,45342835,Natalia,,Darebin,-37.7840669,145.012823,Entire home/apt,109,2,1,0.03,1,0
9417421,Laneway Loft,29547720,Josephine,,Port Phillip,-37.83579667,144.9523188,Entire home/apt,109,2,172,4.7,1,63
9533627,EPIC location 2 mins walk to QUEEN VIC MARKET,24404683,Tony,,Melbourne,-37.80801739,144.9595268,Entire home/apt,109,2,164,4.73,3,259
9612810,SPACIOUS 1BR APT - LARGE BALCONY + NYE FIREWORKS!,49735767,Simon,,Melbourne,-37.81588108,144.9525368,Entire home/apt,109,2,85,2.38,1,45
9890571,Modern 1BR gem in ideal location,10879694,Maya,,Port Phillip,-37.84391653,144.958555,Entire home/apt,109,2,97,2.72,1,7
10020122,Stunning Boutique Master Suite,4268576,Francoise,,Boroondara,-37.85184578,145.0639965,Private room,109,2,20,0.58,1,313
10176580,Beachside Villa right near the beach,52253540,Kim,,Bayside,-37.95599532,145.0113604,Private room,109,2,3,0.12,1,88
10231758,Modern Townhouse in Northcote,45697880,Frank,,Darebin,-37.76275603,144.9922433,Entire home/apt,109,2,1,0.03,1,0
10477627,Quiet Room in Modern Home with Private Terrace,3263807,Stefanie,,Port Phillip,-37.86699159,144.9897884,Private room,109,2,51,1.45,2,78
10999583,First Port - Art Deco Studio,472580,Emma,,Melbourne,-37.81900428,144.960832,Entire home/apt,109,2,174,5.11,1,320
11868224,Unique private sanctuary by the sea in St Kilda,2794640,Karena,,Port Phillip,-37.87334689,144.9784017,Entire home/apt,109,2,30,0.91,1,157
12255431,Surrey Hills City Retreat- Parking,63169753,Jennifer,,Whitehorse,-37.82513363,145.1003155,Entire home/apt,109,2,111,3.44,1,122
12284001,2 Bed Apartment in St Kilda East,48205472,Roughan,,Port Phillip,-37.86438201,144.9992371,Entire home/apt,109,2,0,,1,0
12296724,Parking - Free Wifi - Lift access - Cafe,33544204,Libby,,Port Phillip,-37.86462786,144.9839624,Entire home/apt,109,2,80,3.89,1,231
12936413,Secluded Garden Cottage - St Kilda,19560098,Prue,,Port Phillip,-37.8699599,144.9815393,Entire home/apt,109,2,84,2.74,2,217
13140473,Inner City Home Away From Home,9393857,Jane,,Moreland,-37.77361268,144.9555749,Entire home/apt,109,2,5,0.44,1,15
13192606,Super convenient and charming,50027879,Melanie,,Yarra,-37.82173925,144.9962574,Entire home/apt,109,2,0,,2,0
13255592,"Great location, clean and modern",22595760,Jessica,,Darebin,-37.74889426,145.0039141,Entire home/apt,109,2,1,0.03,1,0
13336842,Stunning One Bed Apt near Melbourne,3337185,Kylie,,Yarra,-37.81201214,145.0149318,Entire home/apt,109,2,5,0.17,1,0
13400479,Architectural Treehouse Studio,76271947,Sue & Paul,,Stonnington,-37.84802788,144.9880575,Entire home/apt,109,2,189,6.24,1,284
13768776,Cosy home on Chapel,36245430,Wayne,,Port Phillip,-37.86200299,144.9906821,Entire home/apt,109,2,20,0.73,1,0
14448076,Scandinavia Inspired Hills Hideaway.,55855779,Jennifer,,Yarra Ranges,-37.87405075,145.383448,Entire home/apt,109,2,140,5.22,1,211
15092216,Highpoint Condo - easy access to Melbourne CBD,59363666,Kee Wan,,Maribyrnong,-37.77646374,144.8905705,Entire home/apt,109,2,29,1.12,1,259
15185459,"Light, cosy and the perfect location",3253923,Chloe,,Melbourne,-37.8152074,144.9888215,Entire home/apt,109,2,5,0.19,1,87
15244530,New 2 BR St Kilda Apt-Free Parking and WIFI,79168069,Jasmine,,Port Phillip,-37.85497291,144.9833026,Entire home/apt,109,2,75,3.06,1,123
15260443,Cosmopolitan Living in heart of Melbourne CBD,36605625,Shy & Chris,,Melbourne,-37.815717,144.9578537,Private room,109,2,4,0.17,18,0
15364074,1 Bed moments from Crown Casino & the Melb CBD,4177021,Peter,,Melbourne,-37.82349826,144.9635187,Entire home/apt,109,2,135,5.17,1,95
15538414,A stylish light filled Elwood apartment near beach,11431239,Donna,,Port Phillip,-37.8841477,144.9907717,Entire home/apt,109,2,40,1.6,1,173
15693885,Chic Paris End City Abode Above the Sheraton,669279,Chammy,,Melbourne,-37.8122328,144.9730163,Entire home/apt,109,2,160,6.49,9,30
15695358,Cosy apartment- reduced rates in September!,27069718,Josh & Simone,,Melbourne,-37.8066369,144.9480586,Entire home/apt,109,2,75,3.13,1,93
15874674,Great 1bd apt FreeWiFi Parking 4ppl,47508507,Jo,,Boroondara,-37.82571035,145.0453153,Entire home/apt,109,2,59,2.36,2,328
16138703,Majestic St Kilda Sunrise - Premium Amenities & Parking,105280714,Iva & Nathaniel,,Port Phillip,-37.8594828,144.984237,Entire home/apt,109,2,82,3.37,1,80
16325512,The Garden Studio - stylish convenient oasis,937516,Christine,,Port Phillip,-37.83725906,144.9508494,Entire home/apt,109,2,71,3,1,93
16429158,For the  single travelling female professional,22905135,Glen,,Stonnington,-37.84293328,144.9867192,Private room,109,2,0,,1,83
16457959,City CENTRAL @ The Foundry,669279,Chammy,,Melbourne,-37.81420855,144.9616359,Entire home/apt,109,2,166,7.25,9,12
16531329,"South Yarra Gem - 2Bed, 2Bath, Carpark, Wifi",28792959,Vivian,,Stonnington,-37.83959975,144.9935314,Entire home/apt,109,2,49,2.19,4,104
16594122,Magnificent BUNGALOW In ELWOOD!,74754607,Andre,,Port Phillip,-37.88002462,144.9856054,Entire home/apt,109,2,65,2.85,1,17
16635432,Delightful 2BR Unit. FTG: Base of The Dandenongs,15023442,Christine,,Knox,-37.88089384,145.3004757,Entire home/apt,109,2,73,3.29,1,321
16759909,Private studio near public transport,71016183,Maree,,Darebin,-37.78274219,145.0069224,Entire home/apt,109,2,50,2.2,1,41
16783227,1 Bedroom Apt - Central Melbourne & Southbank,111488436,Peir,,Melbourne,-37.82549792,144.9573629,Entire home/apt,109,2,53,2.58,1,259
16799663,Comfort for Two in South Yarra Apt - Premium Amenities,111686167,Lew,,Stonnington,-37.83832028,144.9927237,Entire home/apt,109,2,55,2.64,1,166
16842794,Acland studio.,7834448,Jillian,,Port Phillip,-37.86330238,144.9751055,Entire home/apt,109,2,23,1.05,1,99
17012694,"The perfect location, just off Chapel St.",2707020,Kylie,,Stonnington,-37.85378736,144.997596,Entire home/apt,109,2,56,2.6,1,141
17129962,Peaceful 1 Bedroom apartment in central Toorak,91042513,Claudia,,Stonnington,-37.84152724,145.0099042,Entire home/apt,109,2,13,0.59,1,0
17373382,Convenient townhouse near mall&train 20 Claire,74101644,Claire,,Maribyrnong,-37.78699411,144.8554423,Entire home/apt,109,2,11,0.52,2,326
17499365,Beautiful Art Deco apartment,8619496,Tess,,Port Phillip,-37.88495752,144.985138,Entire home/apt,109,2,3,0.14,1,0
17782481,Dudley's,26489011,Jennifer,,Yarra,-37.79014488,145.0002314,Entire home/apt,109,2,41,1.98,1,223
17944966,EPIC DESIGN Bay views *WIFI GYM POOL PARKING SAUNA,1739996,Paul,,Melbourne,-37.82385555,144.9633327,Entire home/apt,109,2,94,4.61,67,84
17997307,Mid Century Modern - Funky Pad with Parking,10514154,Hannah,,Port Phillip,-37.83733374,144.9746955,Entire home/apt,109,2,46,2.38,2,31
18077572,Bright & Cozy 2BD Wheel View Apartment,118257022,Joseph,,Melbourne,-37.8145409,144.9398705,Entire home/apt,109,2,22,1.08,7,109
18365571,Peaceful Spacious Apartment on the Waters Edge.,1538856,Andrew,,Moonee Valley,-37.78712628,144.9041064,Entire home/apt,109,2,8,0.42,5,104
18418995,Poplar Lodge,127640862,Hannah,,Yarra Ranges,-37.80367662,145.4104864,Entire home/apt,109,2,100,5.17,1,350
18448581,Lavish 2Bd 2Bth DESIGNER beauty *POOL WIFI PARKING,1739996,Paul,,Melbourne,-37.8293013,144.9671925,Entire home/apt,109,2,66,3.37,67,97
18663945,Executive Apartment in Premium Building - St Kilda Road,129706658,Grace,,Port Phillip,-37.84770336,144.978962,Entire home/apt,109,2,66,3.59,1,156
18675425,SOCIETY: Modern Studio in Heart of Chapel Street,15651878,Richard,,Stonnington,-37.84529498,144.9956532,Entire home/apt,109,2,72,3.8,1,0
18980041,New York loft apartment in Melbourne CBD,6529145,Lisa,,Melbourne,-37.81635464,144.9564935,Entire home/apt,109,2,4,0.22,1,36
19484223,Anchors Down,136746803,Ralph And Debbie,,Hobsons Bay,-37.85612865,144.8998225,Entire home/apt,109,2,56,3.39,2,51
19490584,"Big, beautiful apartment in heart of Prahran!",8222187,William,,Stonnington,-37.84883318,144.9908919,Entire home/apt,109,2,0,,1,0
19507283,Super Stylish Executive South Yarra 1 Bedroom Apt,7325738,Ben And Murray,,Stonnington,-37.83928578,144.995415,Entire home/apt,109,2,38,3.99,1,108
19532243,"Cosy Unit with Backyard, minute from the beach!",7968436,Sylvain,,Port Phillip,-37.88112985,144.9795332,Entire home/apt,109,2,6,0.53,2,11
19533524,Stylish new apartment with city views,88582449,Sarah,,Stonnington,-37.84795503,144.9916381,Entire home/apt,109,2,23,2.41,1,4
19562762,Modern room with Ensuit and garden view,36332759,Jia,,Monash,-37.889367,145.1040879,Private room,109,2,0,,1,0
19865446,270-Degree City Views from a Luxury Apartment,140519500,Toni,,Melbourne,-37.8247891,144.9421556,Private room,109,2,52,3.19,1,54
20036099,Warm and Cosy Melb CBD Apt near Vic Market,17385409,Jerome,,Melbourne,-37.80857722,144.9611782,Entire home/apt,109,2,73,4.49,3,26
20139406,Unwind & Relax in Brighton,49000449,Donna & Gordon,,Bayside,-37.89316512,144.991566,Entire home/apt,109,2,2,0.14,1,134
20217427,Wee Dougie,108807253,Stuart,,Melbourne,-37.79535607,144.9533397,Entire home/apt,109,2,62,3.8,1,289
20233922,Sunny Melbourne Townhouse Free WIFI and Netflix!,12552496,Olivia,,Melbourne,-37.78617432,144.9403013,Entire home/apt,109,2,55,3.6,1,147
20526666,Trendy Modern Apartment Close to Queen Victoria Markets,1739996,Paul,,Melbourne,-37.80722098,144.960002,Entire home/apt,109,2,51,3.27,67,57
20527177,High Rise City & Mountain View Apartment with Sunroom,1739996,Paul,,Melbourne,-37.80901718,144.9604601,Entire home/apt,109,2,60,3.81,67,55
20684516,"Spacious, bright Studio, Melbourne CBD",49049862,Frederic,,Melbourne,-37.82052908,144.9567714,Entire home/apt,109,2,4,0.27,1,0
20714094,Iconic Chapel Street living!,94694933,Tam,,Stonnington,-37.8490746,144.9944413,Entire home/apt,109,2,32,2.11,5,93
20960524,Self contained tiny house in the rain forest,150764931,Sam,,Yarra Ranges,-37.86687109,145.7602496,Entire home/apt,109,2,56,4.08,1,56
21111534,Modern 1BR Apartment in Richmond,144686656,Sian,,Yarra,-37.81870945,145.0091666,Entire home/apt,109,2,6,0.45,1,0
21128633,Cosy 1BDR with lush green views in South Melbourne,7509953,Linton,,Port Phillip,-37.83390252,144.9663016,Entire home/apt,109,2,11,0.84,90,0
21133773,Great City Base 2BR + WiFi,19162636,Michelle & Mark,,Melbourne,-37.80911092,144.9662942,Entire home/apt,109,2,15,1.09,2,182
21157930,Hip Designer Apartment Overlooking the Beach,10621363,Paul & Marco,,Port Phillip,-37.86646272,144.9752484,Entire home/apt,109,2,45,3.26,3,307
21255822,Light filled oasis in Carlton North,9856002,Erin,,Yarra,-37.7811911,144.9726743,Entire home/apt,109,2,1,0.08,1,0
21361824,Your Richmond place in Melbourne!,13425824,Denise And Matt,,Yarra,-37.82329106,145.0063827,Entire home/apt,109,2,20,1.46,1,331
21449787,INNER CITY APARTMENT - QUIET & CLOSE TO EVERYTHING,18532621,Timothy,,Melbourne,-37.8077268,144.952427,Entire home/apt,109,2,53,4.32,1,89
21491422,Suburban Gem - AFL FINALS HAVEN,94706024,Sam,,Stonnington,-37.8520819,145.0439153,Entire home/apt,109,2,2,0.65,1,0
21531470,Heavenly Seddon,37508695,Andrew,,Maribyrnong,-37.80471948,144.8932098,Entire home/apt,109,2,0,,2,338
21598425,Melbourne Amazing Harbour side Free Wi-Fi 1BDroom,109706818,Midori &Lily,,Melbourne,-37.81397406,144.9488799,Entire home/apt,109,2,49,3.72,7,309
23777370,"LIGHT, AIRY, SPACIOUS QUEENS ROAD APARTMENT",135947932,Meary,,Port Phillip,-37.8519195,144.9793815,Entire home/apt,109,2,20,2.26,3,317
29261818,Studio Kensington,65399931,Hannah,,Melbourne,-37.79583485,144.9305125,Entire home/apt,109,2,3,2.57,1,9
29475724,Newly Furnished Apt Southern Cross Melbourne CBD,173954202,Tania,,Melbourne,-37.81689943,144.9539454,Entire home/apt,109,2,6,5,2,63
29575187,Relax Stylish SOUTHBANK retreat *WIFI POOL PARKING,1739996,Paul,,Melbourne,-37.82729056,144.9577472,Entire home/apt,109,2,5,4.29,67,256
29604452,Stylish light filled 1 bdrm apartment Collingwood,15400343,Neoma,,Yarra,-37.80677959,144.9870108,Entire home/apt,109,2,6,6,1,299
7666691,Charming pioneer cottage,1769075,Rob And Libby,,Yarra Ranges,-37.88667397,145.3976202,Entire home/apt,111,2,113,2.9,1,333
10024832,Right on the Yarra River,47960926,Georgie,,Stonnington,-37.83135942,144.9888459,Entire home/apt,111,2,53,1.51,1,0
10933054,Modern & Stylish Home in the Heart of St Kilda,26238885,Ying,,Port Phillip,-37.85870414,144.9750099,Entire home/apt,111,2,53,2.65,1,174
